	lfc	se	pvalue	padj
Cdk20	0.12848113382784598	0.11784027973788291	0.32531497413528493	0.6431214825915326
Fam240b	-0.08615708941189952	0.03465977965367685	0.05544595713820164	0.31273153782969276
Cntnap3	0.046140828545683465	0.42606059026187076	0.9179722392672283	0.9711025068444135
Spata31d1c	0.06487014195765521	0.050330584850594676	0.25384770245699295	0.5799276353394901
Prss47	0.048737452233249656	0.040646491418279855	0.28422636600971585	0.6066222199632394
Mfsd14b	-0.07983511972340995	0.11365628637809069	0.5137589087761194	0.7743197207394379
Nlrp4f	-0.008306326544282053	0.03203034533164488	0.8057216763840085	0.9256643986589786
Gm10775	0.09088630008240389	0.0600414277340412	0.19051429882772558	0.5168020797376324
Zfp369	0.017134340178827756	0.056237362261012246	0.7728846442463784	0.9088459278728753
Uqcrb	-0.02014957820650487	0.11276328351948174	0.8651965384747663	0.9490752473474692
Gm10767	-0.015302627509802047	0.07304290745746841	0.842325035295564	0.9390029778455034
Mterf3	0.04914221180467937	0.06124346501519053	0.4587418934375653	0.7395347084317817
Ptdss1	-0.05799431593733573	0.10379358388324786	0.6004322977482905	0.8204370880678635
Zfp712	0.18431810661578307	0.183593165959563	0.361486024809446	0.6723307218598786
Zfp759	0.1499481156545186	0.09932680002113617	0.19151630065410238	0.5173976084512121
Rsl1	-0.3460868706512582	0.15624050988779628	0.07760589440307575	0.3570562316663638
Zfp455	-0.07690556565214735	0.08978215282729692	0.4308064043597713	0.719650431535103
Zfp458	-0.0002771356500304023	0.07040238722483756	0.9970114018898664	0.9990662232309742
Zfp457	-0.024208403777564558	0.03594378458024853	0.5304966843642668	0.7835152401908646
Zfp595	0.09717809420527246	0.07439166026872293	0.2483100136074991	0.5747427660243023
Zfp456	0.039752569711302366	0.09326194491426032	0.6876556967201222	0.8682556895007318
Zfp459	-0.29629249668291213	0.1478625438935517	0.10144119859984159	0.39753911853973917
Zfp874a	-0.17890599529618134	0.09175060825133596	0.1086818200532858	0.40748903771850026
Zfp874b	-0.22410352746402484	0.019217574036317676	8.145739819510294e-05	0.02195652822052281
Zfp58	-0.04348274019003995	0.06352862779838368	0.5241150708096061	0.7808350969316509
Zfp87	-0.13978805779123338	0.0897686325780123	0.18015423712813478	0.5041389225092623
Zfp748	0.09458345978055016	0.10374270327617235	0.40373476114170825	0.702540982782482
Zfp729b	-0.2394713402226336	0.12699888097740236	0.11802220206922363	0.42129670101626776
Zfp729a	-0.42336683181677914	0.24546977204965695	0.1451759400292775	0.45753417867734464
Zfp65	-0.12237125859139564	0.08675576183219856	0.21745978873866834	0.5459944969074918
Zfp85	0.15487569661265255	0.13620718322401076	0.30705227327738005	0.6268271829000777
Zfp493	0.07043813776744035	0.06647627397776246	0.3378071684731788	0.6525964120482429
Zfp273	-0.1579760225581981	0.10001829629249559	0.1750633378430369	0.4985309281452615
Gm10037	-0.14993807131653103	0.08901241039480037	0.15290919853565774	0.4679699631360112
Mtrr	0.12226963792239554	0.062037143220051605	0.10580076522660589	0.40364469189038127
Fastkd3	0.1201714683646129	0.05526472230595661	0.08168092323519749	0.3641497686086973
1700001L19Rik	-0.07780716209033489	0.1443485388413251	0.6129960324875818	0.8273544589363337
Adcy2	0.07893921186739572	0.03338712647366492	0.06440157392804939	0.3311422763933389
Tent4a	0.3208271690280933	0.09636934999496588	0.020798550744264895	0.21103710116431848
Nsun2	-0.055208196430545975	0.025653356240245482	0.08402327938135062	0.3685298040469905
Srd5a1	0.06123693818320142	0.10721878015655091	0.5926172193323912	0.8159036605966319
Ube2ql1	-0.42295459310757266	0.2673550571827944	0.17449512846661341	0.4978344962756056
Med10	-0.2541196015222251	0.042832908340157634	0.0019414448661928543	0.0814569164544012
Ice1	0.03017549604203218	0.040712021395853754	0.49189726119472377	0.7602735115870093
Adamts16	-0.3284205354266425	0.1924557508736145	0.14863132759637837	0.4618467061082201
Irx1	-1.3835719891806937	1.3200337319404352	0.3425754909995172	0.6572648436313756
Irx2	-1.3252849329962157	1.0414395030335306	0.2591408841858962	0.5849462731313131
Ndufs6	-0.04684644174603125	0.10519604604647646	0.6747036602501217	0.8615127082668574
Lpcat1	-0.0017501896111316029	0.05144371163295971	0.9741764383985055	0.9913457343944527
Slc6a3	-0.19299286192809478	0.08862998761374313	0.08136797935082028	0.36366422800880616
Clptm1l	-0.04009825584933324	0.11455833519440818	0.7405821035527385	0.8923801118033617
Tert	-0.1536702053828789	0.20272907441547447	0.4826231276833144	0.75541228416424
Slc12a7	0.0654062587608899	0.21651266141631123	0.7747457033114691	0.910050701534391
Nkd2	-0.2041327666256425	0.05715417322995117	0.016016265509166613	0.1889827873890316
Trip13	0.07143950446854894	0.09445284787161479	0.48353134013128624	0.7560779969457333
Brd9	-0.06384945274079179	0.09815291256519774	0.5440663495915755	0.7902967261542234
Zdhhc11	-0.11616584802241264	0.037760802701759195	0.027583507685627475	0.2359545052668412
Tppp	-0.0005889637817286797	0.059937041868775354	0.9925398295554642	0.997263169597352
Cep72	0.2863162807573576	0.0684391970662362	0.00862563330687586	0.1471369327377208
Slc9a3	-0.20457909854386558	0.04747685137222247	0.0076496708140016325	0.13960353618234753
Exoc3	0.05279287695222479	0.08190835668773719	0.547628568076862	0.7913280172019777
Ahrr	-0.3056077500607065	0.10274944418929058	0.03100291943939582	0.2454546270367109
Pdcd6	0.13052945013892092	0.06253935101180072	0.091228641654065	0.3799546375366458
Sdha	0.02375929393009102	0.037459128570701744	0.5537839367633676	0.7952468730626647
Ccdc127	0.031296118450906185	0.03552637979313178	0.41868267188267216	0.7122460798540794
Lrrc14b	-0.33710294627787446	0.16831777105723553	0.1015786467425822	0.3977072010644048
Zfp72	-0.1446671332428413	0.07289433274208874	0.10396308164686696	0.40086962197627857
Ftl1-ps1	0.13998599314776694	0.2833368823877117	0.6421998081389746	0.8424222368152189
Zfp825	0.06200006350000864	0.10710763005616437	0.5877819778016096	0.8139012278809019
Erap1	0.12665870948535485	0.1484038851661921	0.43237264908193934	0.7203166843693194
Cast	0.31185391164569376	0.08289144306065717	0.01312782002633678	0.17521507248798054
Pcsk1	0.21926428734418746	0.12250794091898935	0.13349997685140916	0.44101033413773955
Ell2	0.28383990750168575	0.04812856913947313	0.0019938002251958633	0.08219329556786238
Glrx	-0.20511670950175453	0.15895798891303964	0.253365861353325	0.5791469930906825
Rhobtb3	-0.0001805030284796061	0.1653576853155297	0.9991712493957086	0.9996139551191228
Spata9	0.15451183961359635	0.11430753575494124	0.23439515633001312	0.5621335165082615
Rfesd	0.017141950888470703	0.07249505739865193	0.8224597045515847	0.9319467024853179
Gpr150	-0.08659975026479738	0.158658088139724	0.6086450019300295	0.8250859294217745
Arsk	0.25140375792414815	0.12719289281236315	0.10503973652203433	0.4024129512041134
Ttc37	0.07765964288657301	0.10432137516587886	0.4901041320894717	0.7598866448669158
Fam81b	0.17365621333849612	0.6231299323602211	0.7916458546543266	0.9184291966657782
Mctp1	0.6341606377494431	0.4167191851088067	0.18854917885654307	0.5149842382505565
Slf1	0.23069554325359132	0.0635774013084889	0.015083053815222546	0.18360674714244765
2210408I21Rik	-0.03763518924690423	0.04570312712211531	0.447722673861971	0.7301276039866077
Fam172a	0.10939388350980561	0.040361652619957215	0.042258931973995634	0.27590142356323927
Pou5f2	-0.06811618473193093	0.2068881182443446	0.7553171357416943	0.9002269337379921
Nr2f1	-0.24209894656510755	0.21250972440413793	0.30622407437191873	0.6261986854827051
Arrdc3	0.1268137868677064	0.09264547828955505	0.22935084035941908	0.5560254872499834
Adgrv1	0.3379001747468049	0.12786173224905817	0.04582705113297138	0.28796380203853744
Lysmd3	0.05895598212314557	0.10822136666154968	0.6093179769356688	0.8255581900437292
Polr3g	-0.4747796511670579	0.19054570502587564	0.05504747783873625	0.3124417370793199
Mblac2	-0.016125458157025818	0.04856699078571306	0.7533366900791122	0.8991146564905146
Cetn3	0.12099265000733528	0.060403942778440946	0.10154209142462138	0.39767655112675887
Mef2c	0.08631291492869231	0.17566557030852029	0.6439871942988245	0.8432279056597122
Tmem161b	-0.04140503845120502	0.046004076986568734	0.4093567991543656	0.7065972078719391
Ccnh	-0.11471145294341945	0.08183190821132147	0.21989953860875575	0.547807617886107
Rasa1	-0.006252463483588322	0.043006294162134605	0.8900861310624906	0.9585676763904907
Cox7c	0.06016519772524109	0.053483869140922326	0.311704913571791	0.6314762944490515
Edil3	-0.10061942583046601	0.21330021832851961	0.6569894975407248	0.8507514792296507
Hapln1	-0.13219293480222616	0.13056471097095604	0.3577724936751464	0.6689341041349317
Vcan	0.2750094039196709	0.03343078165388688	0.00043239789439250537	0.04306005778435245
Xrcc4	0.18335387503498346	0.13296878864793532	0.2264122118081535	0.5536502264434812
Atp6ap1l	0.25984701670659494	0.4158922138051931	0.55950812370051	0.7981041326165441
Atg10	0.011294051960143214	0.12374488734097214	0.9308226887739969	0.9759262934054
Ssbp2	0.058017892992215714	0.11212399189675182	0.6269158384122342	0.8345883919597936
Acot12	-0.10624685041010068	0.10084823025089468	0.34032314448888906	0.6547282107951412
Zcchc9	0.101739634430567	0.0728827145543592	0.22155050563903456	0.5493402442956172
Ckmt2	0.06506493783450175	0.08700564882984058	0.48822498022222693	0.758826438570605
Rasgrf2	-0.22200568450763924	0.07730618980590326	0.034922232719323695	0.2577229594121161
Msh3	0.0574310120170507	0.07751449350487344	0.49205665553623457	0.7602735115870093
Dhfr	0.18687743395346734	0.08686629510911556	0.084104260766215	0.3685916051766437
Ankrd34b	-0.38673595150545026	0.12983805234787893	0.030849563281912067	0.2450620521928344
Fam151b	0.05748785367982068	0.18087084191509062	0.7634522252940817	0.9042508229803299
Zfyve16	0.050641289281707635	0.03673810826296604	0.22655194300766196	0.5536502264434812
Serinc5	0.14111972553070906	0.07025542735084428	0.10081775892446507	0.3959654009931889
Thbs4	0.8207829901449899	0.18660939339678626	0.007032375070081548	0.1348633321154502
Mtx3	-0.13348045771772998	0.058665510958175106	0.07196173017952652	0.3454121258994637
Cmya5	0.3833672358400966	0.22996160863890275	0.15637201061248374	0.47263996940791614
Homer1	0.5084703381339084	0.3059714291871955	0.15743787697679582	0.47372640982712105
Jmy	0.1407637846295966	0.04267226003971189	0.021505830841155708	0.21468169663958034
Bhmt	0.0816702376913989	0.12446184533413197	0.5406954953052365	0.787767075694565
Bhmt2	0.2544929635837999	0.2511496007831464	0.35740748105475684	0.668586971745636
Dmgdh	0.12749271021013925	0.15874686116688383	0.4583660800737643	0.7391717558969269
Arsb	-0.1527047588296373	0.07919702801221283	0.11175312097829374	0.41236402743128875
Lhfpl2	-0.14145640829201245	0.19660412434638777	0.504049474186248	0.7685093036900269
Scamp1	-0.08931016249248991	0.08273172899128446	0.3296571307444018	0.6462123839423797
Ap3b1	0.2594145776542893	0.042889607335400426	0.0017808536388911145	0.07871468316713641
Otp	-1.7228329997295955	1.4415499254962258	0.28562779380265046	0.6077557494196566
Wdr41	-0.008265751477091854	0.04890743061397021	0.8724148258864781	0.9520655853399372
Pde8b	0.3344521014909887	0.1955262969065003	0.14785747402894975	0.46078539067777025
Zbed3	0.14784859238766312	0.03851094796509353	0.012134399781263832	0.17053414658124452
Aggf1	0.17566828095215747	0.0933350723632203	0.11855270248874554	0.4218240905814577
Crhbp	-0.2053902800319527	0.16594147894546396	0.2707662796848328	0.5954247070408936
F2rl1	0.03926525329509814	0.07395839901836096	0.6182082098144633	0.8303471357894666
F2r	-0.557463997500014	0.7128245341047522	0.46958199387880184	0.7460675865317911
Iqgap2	-0.28455134149891137	0.12954949841192992	0.07944653286467786	0.36071601893682803
F2rl2	0.1897498018825886	0.07794672706928309	0.05906307230519987	0.32004243969279084
Sv2c	0.12894680385644453	0.3513161482637409	0.7286118312537052	0.8883377938311926
Gm20075	0.42289596304732724	0.2670779299660063	0.17417588110599366	0.4975605876738421
Poc5	0.13684260293700667	0.055458606076232014	0.056705839596954605	0.315773311729044
Ankdd1b	-0.10886102891981775	0.1819954787777447	0.5757996480563757	0.8065912799120956
Polk	0.07385513886611683	0.06899306531658295	0.3333366343330606	0.6488916512199512
Col4a3bp	0.006478335167559024	0.041455542720286585	0.8819324061174562	0.9560704478908038
Hmgcr	-0.18980956654603887	0.20367495066570854	0.3941523770570143	0.6956712423319961
Ankrd31	-0.16103845100096356	0.09303525521469597	0.1440168382236569	0.4559062337562758
Gcnt4	0.21892973847731767	0.09420824600795588	0.06772445899349341	0.33711322843162894
Fam169a	0.32784438097132496	0.09441444674581544	0.017803469156979865	0.1985891691187815
Nsa2	-0.022938965632148367	0.04088825091554432	0.5989966224812322	0.8196352260770838
Gfm2	0.0936803204013632	0.047946034868224185	0.10813305878966994	0.4063508719722047
Hexb	0.8516020753282705	0.07660803037538438	0.00010269642705628952	0.022635661808900295
Enc1	-0.1804787706202653	0.0820239623498525	0.07906226634726335	0.3602000819132401
Gm10260	-0.4797301368550815	0.3549397861592664	0.2344365405741892	0.5621512115218917
Arhgef28	-0.13893675980330844	0.16224197284427977	0.4309194116918969	0.7196937557767981
Utp15	0.07718137791575241	0.04931133720051451	0.1783130184427199	0.5029673581255721
Ankra2	-0.008308726649508102	0.13543196747390301	0.9534574269264788	0.9844094851910562
Btf3	0.03836029201300928	0.15610524088699917	0.8156567597225941	0.9295444966426983
Foxd1	0.1302626401944056	0.27223743184794325	0.6524924484055596	0.8480672934525573
Tmem171	-0.0847421033074205	0.05414378850196569	0.17832555070555078	0.5029673581255721
Fcho2	0.24778130159050793	0.07687708349348045	0.02338516768079114	0.22045962328555627
Tnpo1	0.1128170166458391	0.022969831139066747	0.004429904979603906	0.11396574353618377
Zfp366	0.1801006121671449	0.18523190614307	0.37555768833105985	0.6810118913722999
Ptcd2	-0.16582352152100555	0.05078701027593656	0.02231981491903777	0.2162771749276749
Map1b	-0.7078587224950894	0.1875606312522136	0.012969173976066787	0.17483181112089366
Cartpt	0.5793312905373211	0.5271104861312211	0.3218195646035508	0.6400679050897775
Mccc2	-0.291337634757177	0.12192504787556448	0.0624277575574757	0.32637358007040823
Bdp1	0.14291002384363782	0.026925620246530918	0.0031722594986563005	0.1016291119617971
Serf1	0.029695096228286033	0.05366276165781214	0.6038449966090063	0.8222394128295898
Smn1	-0.19889375978503487	0.14871900883323141	0.23870868427257136	0.566590909700096
Naip2	0.5787673382508729	0.1180620948709106	0.004465811563162568	0.11396574353618377
Naip5	0.46618103031968317	0.16213206396652452	0.03477782240340652	0.25723140140971507
Naip1	-0.006735015390615107	0.04137265000431211	0.8770592595267748	0.9544265295279385
Gtf2h2	0.01666725022704796	0.17513464007327628	0.9278776165532242	0.9747210006791879
Ocln	0.18659394671894836	0.19642017554293884	0.38574975376045706	0.6875333116681807
Marveld2	-0.03465800970942379	0.22089812528434566	0.8814655374121827	0.9558091581685649
Rad17	-0.04144107560340249	0.11994176707100852	0.7437726405901106	0.8940739908082547
Ak6	-0.02275104687522589	0.04368798380397299	0.6247637615349689	0.8343811392740808
Ccdc125	-0.013734374376503489	0.16804374128000152	0.9380315374167005	0.9789064545812843
Cdk7	-0.0690793385809636	0.07815659170827316	0.4172407011228784	0.7114161327236368
Cenph	0.18721080826268	0.11988507334849006	0.17914111592736018	0.5036051258278383
Slc30a5	0.03877525271721094	0.04238266759820246	0.4022184657190803	0.7015270581137494
Pik3r1	0.15416981746384284	0.11945976529826265	0.25330965662787003	0.5791469930906825
Cd180	0.9013349860809099	0.16832236898677588	0.003052188544705686	0.09988158822796224
Mast4	0.0656385611201058	0.10082118175698818	0.5437514303488149	0.790128355002503
Srek1	0.041604301691057444	0.05760437447049785	0.5025012891649736	0.7675890603572518
Erbin	0.27374137038852453	0.1437555427681715	0.11523843957590807	0.4166681199976676
Nln	0.10147991457290395	0.048960862764561915	0.09292315227165215	0.38202253921976664
Sgtb	-0.36698792043824646	0.2915714092366363	0.26372419268187497	0.5896945692117093
Trappc13	-0.12288347882034856	0.036541268984033703	0.02004504548761439	0.20762195924545956
Shld3	0.38582919651019454	0.1003497887829433	0.012064154150621434	0.1699943114092744
Trim23	-0.002319883425720093	0.05792957274035209	0.9696058205864571	0.9893635975034922
Ppwd1	0.1567438188844381	0.08830385390909808	0.13605951332748537	0.4440670907831511
Cenpk	0.12821343120179662	0.09646049850506055	0.2412078425925375	0.5686381380008937
Adamts6	0.41018797571073007	0.1617590216106156	0.05216018150470651	0.3056124882190462
Cwc27	0.07158011858253932	0.02548059071119122	0.03758357473774177	0.26500351804644334
Srek1ip1	-0.025955497216565426	0.0512926455989043	0.6343525364495812	0.8382479440486033
Shisal2b	-0.3464562653434997	0.17569039922502563	0.1056573954683323	0.40328386157631063
Rgs7bp	0.002311958972502026	0.14741036183412784	0.9880932126125928	0.9960922914590037
4933425L06Rik	-0.0678029393173687	0.06315418104005642	0.33205601093989084	0.6477056808002122
Rnf180	0.2526809632232241	0.09633411694455302	0.04692963965301043	0.29138732270075013
Htr1a	-0.5106021911823388	0.3199073168745443	0.1713552413071903	0.4933252340733478
Ipo11	0.07125035306697214	0.03984590064403	0.1337837410433274	0.44101033413773955
Dimt1	0.07677568327942597	0.28123925295442354	0.7957767033450368	0.9203795342473101
Kif2a	-0.2345891454866571	0.0744331616725476	0.025331157017794755	0.22840864112813852
Zswim6	0.5028043838583303	0.36845712372295786	0.23057713023736842	0.55667172828624
Ndufaf2	-0.030024297883925577	0.09369647973041093	0.761592105886657	0.9032177766289275
Smim15	0.09025065367232771	0.09910369292474516	0.4042342113347898	0.7027460937997496
Ercc8	0.10220859796775228	0.04848821583788431	0.088857552344343	0.3768409408391697
Elovl7	0.0797104749515336	0.22480820319527145	0.7373753159273957	0.891219540210293
Depdc1b	-0.1467389245747408	0.2211618191438006	0.5363787239548443	0.7850406791141624
Pde4d	-0.46417223139770236	0.18637621734810803	0.0551265064055257	0.31246598793502983
Rab3c	-0.39733531300182445	0.2865516582362527	0.22420354245838076	0.5519447148740867
Gapt	0.009879456101099672	0.030476451343248386	0.7589333943235841	0.9016892566056316
Plk2	0.02907186301252196	0.2717363876969073	0.9189605788461139	0.9715122765142061
Actbl2	-0.02755121898721624	0.046054931728226695	0.5757547398562634	0.8065912799120956
Gpbp1	0.06539729377522807	0.04868564560298221	0.2369322224163924	0.5650456547099135
Mier3	-0.14383906148594505	0.1999306818841763	0.5040799939453731	0.7685093036900269
Map3k1	0.059570527207370993	0.07177964643304516	0.444394794345295	0.7279320595840341
Ankrd55	-0.37510385259448364	0.21249148509577256	0.13778546347324636	0.44652646474735064
Il6st	0.18697477516481165	0.12193258196899588	0.18574989109605006	0.511626005966548
Il31ra	-0.4620741930899212	0.2779280183095849	0.15728675718648288	0.47372640982712105
Ddx4	-0.13702941330944496	0.1328724247925586	0.3496860972104944	0.6623121990131395
Slc38a9	-0.09974251775772203	0.16564200936723966	0.5733318475770464	0.8052952133528407
Plpp1	0.015955273881612442	0.05615545396202739	0.7877036844049519	0.9165833480713083
Mtrex	-0.05904377222348778	0.046423552020450926	0.2593705224994702	0.5851056369321427
Dhx29	0.12216932194971353	0.08901641108640244	0.22829269978476205	0.5555671150844484
Ccno	-0.09921000945127556	0.209240949384835	0.655381155581244	0.8499337791569423
Mcidas	0.2867912362553593	0.15929166873488854	0.13168707303058816	0.4382764252604495
Cdc20b	0.3496786432590899	0.11928765519032197	0.032580181343802514	0.25085373907517433
Gpx8	0.35617182394701663	0.3780890108928177	0.3894289791094572	0.6912404907020527
Gzma	-0.013904386044475456	0.053386668792215465	0.8049049102534489	0.9251739563622781
Gzmk	-0.20228622834016702	0.18540913622042415	0.3250239102771763	0.6427766791233404
Esm1	-0.08078813613803743	0.1556527372507372	0.6258879432106219	0.8345544763078887
BC067074	0.16566115166964757	0.30976209534532545	0.6157050452332674	0.8288452852403212
Snx18	0.181602801283554	0.0855453739649042	0.08718654507268389	0.37437068035585686
Hspb3	0.03913713158295273	0.2433421865204138	0.8785222391833469	0.9549848986865085
Arl15	-0.1775007651411702	0.1670488059534752	0.33658102659066774	0.6513721552997341
Ndufs4	0.0022180681363588306	0.061756511098334355	0.9727388635235826	0.9910234286274094
Fst	0.1558371925023656	0.26119874882996136	0.5767438029974787	0.8071222531650685
Mocs2	0.012835983038608667	0.13734939895506645	0.9291714192160629	0.9751262308534686
Itga2	0.07021131113286254	0.09684345217877961	0.5009493485030707	0.7663550220372647
Itga1	0.20181351651044555	0.055151070220215995	0.014605802407525454	0.18156450651545458
Pelo	0.11666506682420064	0.06380325188154902	0.12701041741393773	0.4335528974801456
Isl1	0.12730797650911851	0.15316250221171218	0.4437316650101555	0.7273503375590362
Parp8	-0.13404013406853732	0.10414211152809077	0.25442382373114164	0.5809226837154008
Emb	0.06606016407251314	0.1580647678332409	0.693339400669864	0.8706958258661225
Hcn1	-0.15566537001251302	0.1659121574621169	0.3911956487582144	0.6927536443087351
Fgf10	-0.5257690574964369	0.3070005947954961	0.14746209986032724	0.46055091116400326
Nnt	-0.49979844695260756	0.34947420764427706	0.21207192289166765	0.5410580604699912
Nnt-1	0.33614422724783166	0.10162426490939615	0.021293856734647062	0.21411724189808432
Paip1	0.054954405174807874	0.09042345957522786	0.5698996239584163	0.8039074302292375
4833420G17Rik	-0.11119823055864497	0.03999875213686196	0.03890012952908279	0.2677177523918683
Tmem267	-0.1480816823089386	0.126775062015302	0.2954415868554395	0.6160374460528847
Ccl28	-0.1895638632011507	0.28668176804245266	0.5377099998418879	0.7855278896852367
Hmgcs1	0.10358366460462687	0.05758485347891404	0.13196120553124624	0.43843218374378995
Nim1k	0.13543865663787624	0.1232194114079136	0.3217812402997439	0.6400679050897775
Zfp131	-0.008877441980854606	0.06635929003928293	0.8987956072389873	0.9625544301158137
Gm3264	-0.5386162359352564	0.2583610661504039	0.09150890042334453	0.3801793498110853
Flnb	0.08202916731490273	0.10280814282267746	0.46113338382259905	0.7407929262139807
Gm45521	-0.22062234067122546	0.12135394790929983	0.12873889795428947	0.43535902498617707
Dnase1l3	0.1326170492726791	0.10103899984523847	0.24635709840505454	0.5732552946135089
Abhd6	-0.1792427951992348	0.0713819293758616	0.05375972240554924	0.3090722816114166
Rpp14	0.18842886458743635	0.041462590780516353	0.006143049322652084	0.12919942538519288
Pxk	0.06622530236172786	0.053870468348043925	0.27363476800093683	0.5978934271005706
Pdhb	-0.28484038060017003	0.06897844711011873	0.009090189187025668	0.15148177162371101
Kctd6	-0.09694973150237107	0.07785825331941529	0.2682296827531313	0.5927686029745002
Acox2	0.021562455553809312	0.3111391991126515	0.9474357511820133	0.9819325056402497
Fam107a	0.5152777589437356	0.41139468221347125	0.26577313227407706	0.5906029909427031
4930452B06Rik	-0.0776132149626414	0.12296719795964031	0.5556533654049416	0.7958250384522928
Fhit	0.23147911794603582	0.06484777868719342	0.016050879710242036	0.18912123484676488
Ptprg	-0.15825078130440762	0.06739434764302074	0.06571254663693679	0.33346479749746705
3830406C13Rik	-0.014921767385146723	0.15713399417173543	0.9280332847815885	0.9747327168641235
Fezf2	0.2699179834237553	0.1931163445083029	0.22105324988830882	0.5485819968908203
Cadps	-0.1955427648932222	0.14341543713226151	0.23091519717060113	0.5568576403249026
Synpr	-0.2531745241972869	0.1879982578194906	0.23590126358101535	0.5641203475283832
Sntn	-0.17120875515767664	0.6387182243363685	0.7993673213316251	0.9224633083464862
Gm11100	-0.0035320335026209487	0.03332649414296388	0.9197167508612133	0.9717989233311785
Thoc7	-0.034958715806865825	0.13383022544160936	0.8043434618911237	0.9248900289707369
Atxn7	0.008004652851547611	0.03915247128817819	0.8460648999161093	0.9406707191310019
Psmd6	0.04897095483488112	0.04656009140338618	0.3410529724062648	0.6556665673939657
Il3ra	0.15525077753101524	0.08467876414852482	0.12621304857803065	0.4328688601749844
Slc4a7	-0.260490006475496	0.14080974084756812	0.12355776579332448	0.42938458839642185
Nek10	-0.03832075254836198	0.1917264143794308	0.8494553580842875	0.9425026192691696
Lrrc3b	-0.16537496253616357	0.10523878728530835	0.17688621226221296	0.5007888294068578
Oxsm	0.011906152517667579	0.11501410878953615	0.9215749556139207	0.9725219017717026
Ngly1	0.05121139664188501	0.05605747853238558	0.4028550275627985	0.7019969223643738
Top2b	0.029553586451140035	0.06899406071587882	0.6862217381543856	0.8672641033569124
Rarb	0.6252736022794947	0.5990886193764642	0.34443144606516934	0.659080476317087
Thrb	0.1077256218074858	0.16276051889001555	0.5373373429949446	0.7854639510234241
Nr1d2	0.1535576951628963	0.045119933873181355	0.019181749594427637	0.20386198957342042
Nkiras1	-0.05629559525377381	0.11450511330739414	0.6437929858707458	0.8431729952000027
Ube2e2	-0.03751419806985634	0.015413900970898306	0.05910400654565071	0.32004243969279084
Nid2	0.30947951812794505	0.3004250689264729	0.35017455024911986	0.6628136709925001
Rtraf	0.06258661588461245	0.10990740928787864	0.5936801964010785	0.8162794083594966
Gng2	-0.4100940727298026	0.17800187389976369	0.06943582218408119	0.3412139050312265
Saysd1	-0.06204821985416498	0.0597167822308259	0.3463974935183816	0.6600102143685531
Kcnk5	0.1787486180137387	0.15712898686707918	0.3068497609342915	0.6267029154935474
Nudt13	0.006630210531060499	0.10559166740327322	0.9523657586099121	0.9840338993424874
Ecd	0.014270174096094657	0.032711813165061374	0.6808563476016427	0.8651884297180994
Fam149b	-0.0869968151371312	0.019746469440832304	0.006984632051773495	0.13454821903512051
Dnajc9	0.0008049868623789536	0.02315658076540416	0.9736140177655277	0.9911820007194199
Cfap70	-0.08549297365469499	0.3876848275178206	0.8341864306859139	0.9366890290496429
Anxa7	0.260771078306985	0.032373586084742334	0.00047730164336732005	0.044422309923822755
Mss51	0.09976893723460489	0.07769247622541814	0.2553703594553555	0.5818561579677097
Ppp3cb	-0.1475801497792073	0.08389056603480274	0.13886667540241993	0.44818528135052793
Usp54	0.35167738618852784	0.08815649876130875	0.01043436444085825	0.15853904280498873
Myoz1	0.06756917269684329	0.043041107752057106	0.17723968632667994	0.5012744661533526
Synpo2l	0.07830018462843286	0.12073146186240982	0.5452343899213096	0.7906447983941554
Sec24c	-0.1458524715254308	0.09353954879608861	0.17967814428080955	0.5040447215753412
Fut11	0.12808532202349188	0.07715085817551472	0.1577690158157251	0.47392017439165846
Chchd1	0.020549163486740518	0.05547377799366061	0.7262364410514408	0.8873534690357251
Zswim8	-0.06240965265946041	0.0817439681024214	0.479633548122305	0.7532761497942776
Ndst2	0.10307182608555987	0.05690045660542252	0.12983136001557455	0.4366736630577794
Camk2g	0.0466713826280607	0.07517435736331338	0.5619062364474079	0.7995810204127092
Plau	1.1877982280521358	0.10616041326014776	9.952548809615312e-05	0.022442604842216864
Vcl	0.301030718029069	0.052767894832122283	0.002310952775890501	0.08967690220245511
Ap3m1	-0.024238876835625867	0.11505531972462982	0.8414601613206486	0.938857404133238
Adk	-0.19953915272528988	0.18350416444028833	0.32648458515478945	0.6437479014545845
Kat6b	0.07809231394957461	0.09506606085433743	0.4487695294678598	0.7308963017098649
Dupd1	-0.10144342845761992	0.10377922468284344	0.3732178471048913	0.6794463033558066
Dusp13	0.0570576421115247	0.12657983664694755	0.6710342860704184	0.8586280976740398
Samd8	0.012079284622365627	0.08221207447705997	0.888929173498284	0.9582283593155523
Vdac2	-0.23573949514028936	0.0766760597572524	0.02764236258478031	0.23615291777209474
Comtd1	-0.23047598930739266	0.07370407948641744	0.02604415289088248	0.23112930209393154
Zfp503	0.33372279006908734	0.41790417087495796	0.46077469447207087	0.7405995599725623
Lrmda	0.4608260487750746	0.14688080063791856	0.025741244223557985	0.23047112348474108
Kcnma1	-0.1675798826672139	0.16883504630219612	0.3664959323602356	0.6758470997643043
Dlg5	-0.12737824725083868	0.1630209045610528	0.4699515716031495	0.7460675865317911
E330034G19Rik	-0.0311869781777176	0.05346089798002331	0.5849719407579936	0.8121829486737882
Polr3a	0.16174436809402515	0.046385925457117796	0.017528056235394975	0.19731736716545176
